class,class_label,anomaly_score,is_anomaly,hybrid_alert
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.13152148484659942,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.16189783810208502,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.1328704468907621,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.13386527617638888,0,KNOWN_ATTACK
3,Brute-force,0.05764873620834521,0,KNOWN_ATTACK
3,Brute-force,0.08795424893202874,0,KNOWN_ATTACK
3,Brute-force,0.10012077972291467,0,KNOWN_ATTACK
3,Brute-force,0.0917026061303643,0,KNOWN_ATTACK
3,Brute-force,0.07328317196559608,0,KNOWN_ATTACK
3,Brute-force,0.08015677293153556,0,KNOWN_ATTACK
3,Brute-force,0.08894197735932419,0,KNOWN_ATTACK
1,Single failure,0.13410293911929583,0,KNOWN_ATTACK
3,Brute-force,0.09302558792037852,0,KNOWN_ATTACK
3,Brute-force,0.08461816635942265,0,KNOWN_ATTACK
3,Brute-force,0.09447164731644819,0,KNOWN_ATTACK
3,Brute-force,0.09378820161752521,0,KNOWN_ATTACK
3,Brute-force,0.0852649838519991,0,KNOWN_ATTACK
3,Brute-force,0.09024304133629557,0,KNOWN_ATTACK
3,Brute-force,0.08559698981753072,0,KNOWN_ATTACK
3,Brute-force,0.07946612044032952,0,KNOWN_ATTACK
1,Single failure,0.1043136936375515,0,KNOWN_ATTACK
3,Brute-force,0.09260063239895189,0,KNOWN_ATTACK
3,Brute-force,0.09002276462534342,0,KNOWN_ATTACK
3,Brute-force,0.0930561374136839,0,KNOWN_ATTACK
3,Brute-force,0.09129659869076812,0,KNOWN_ATTACK
3,Brute-force,0.09330990812220252,0,KNOWN_ATTACK
3,Brute-force,0.07814492923813376,0,KNOWN_ATTACK
3,Brute-force,0.09312976680926455,0,KNOWN_ATTACK
3,Brute-force,0.09200963942754548,0,KNOWN_ATTACK
3,Brute-force,0.0930257726990068,0,KNOWN_ATTACK
3,Brute-force,0.09018012258635577,0,KNOWN_ATTACK
3,Brute-force,0.09099190026083748,0,KNOWN_ATTACK
3,Brute-force,0.08940933799124495,0,KNOWN_ATTACK
3,Brute-force,0.07277426028652834,0,KNOWN_ATTACK
1,Single failure,0.10198562188220173,0,KNOWN_ATTACK
3,Brute-force,0.08844190269576935,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.0,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.03384354193434003,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
1,Single failure,0.0,0,KNOWN_ATTACK
2,Scan,0.04255463316317176,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.028103799010878006,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.04255463316317176,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.04255463316317176,0,KNOWN_ATTACK
2,Scan,0.03384354193434003,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.04255463316317176,0,KNOWN_ATTACK
2,Scan,0.04255463316317176,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.04255463316317176,0,KNOWN_ATTACK
2,Scan,0.023549512142991613,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.034235606805307905,0,KNOWN_ATTACK
2,Scan,0.03445515839723501,0,KNOWN_ATTACK
2,Scan,0.028103799010878006,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.09477997062263965,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.12045720270341176,0,KNOWN_ATTACK
3,Brute-force,0.09572586068038214,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.11630192325289901,0,KNOWN_ATTACK
2,Scan,0.12901598976224127,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.11724349038191506,0,KNOWN_ATTACK
2,Scan,0.12973443712025545,0,KNOWN_ATTACK
2,Scan,0.1281271384528383,0,KNOWN_ATTACK
3,Brute-force,0.12835520187774774,0,KNOWN_ATTACK
3,Brute-force,0.09101170595019092,0,KNOWN_ATTACK
3,Brute-force,0.09500465076202413,0,KNOWN_ATTACK
3,Brute-force,0.09522012738793395,0,KNOWN_ATTACK
3,Brute-force,0.11651024044400027,0,KNOWN_ATTACK
3,Brute-force,0.09082528419206759,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.08868494957340944,0,KNOWN_ATTACK
3,Brute-force,0.0959418805081137,0,KNOWN_ATTACK
3,Brute-force,0.12548167116357345,0,KNOWN_ATTACK
2,Scan,0.12962299283554635,0,KNOWN_ATTACK
3,Brute-force,0.09500465076202413,0,KNOWN_ATTACK
3,Brute-force,0.08406873023736572,0,KNOWN_ATTACK
2,Scan,0.13195082084868093,0,KNOWN_ATTACK
3,Brute-force,0.1287763181579057,0,KNOWN_ATTACK
3,Brute-force,0.11264960404842539,0,KNOWN_ATTACK
3,Brute-force,0.09913134957620817,0,KNOWN_ATTACK
3,Brute-force,0.0934469129491684,0,KNOWN_ATTACK
3,Brute-force,0.08766195607266514,0,KNOWN_ATTACK
3,Brute-force,0.11651024044400027,0,KNOWN_ATTACK
2,Scan,0.13557163279804407,0,KNOWN_ATTACK
3,Brute-force,0.12593711700971422,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.08272713071123483,0,KNOWN_ATTACK
3,Brute-force,0.09319398536077728,0,KNOWN_ATTACK
3,Brute-force,0.09887987755479788,0,KNOWN_ATTACK
3,Brute-force,0.1287763181579057,0,KNOWN_ATTACK
2,Scan,0.12973443712025545,0,KNOWN_ATTACK
3,Brute-force,0.09648371229823682,0,KNOWN_ATTACK
3,Brute-force,0.11859419020859574,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
2,Scan,0.12962299283554635,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.11724349038191506,0,KNOWN_ATTACK
3,Brute-force,0.1274305439178549,0,KNOWN_ATTACK
3,Brute-force,0.12644498876435728,0,KNOWN_ATTACK
3,Brute-force,0.09597857762305495,0,KNOWN_ATTACK
3,Brute-force,0.09323084002707449,0,KNOWN_ATTACK
3,Brute-force,0.09323084002707449,0,KNOWN_ATTACK
3,Brute-force,0.09787053319418337,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.11815710771637022,0,KNOWN_ATTACK
3,Brute-force,0.0972865057878759,0,KNOWN_ATTACK
3,Brute-force,0.11724349038191506,0,KNOWN_ATTACK
3,Brute-force,0.0853543056079159,0,KNOWN_ATTACK
3,Brute-force,0.0896253812764577,0,KNOWN_ATTACK
3,Brute-force,0.09366370167978955,0,KNOWN_ATTACK
2,Scan,0.13557163279804407,0,KNOWN_ATTACK
2,Scan,0.12950916052148675,0,KNOWN_ATTACK
3,Brute-force,0.09518338678453764,0,KNOWN_ATTACK
3,Brute-force,0.13300308870327104,0,KNOWN_ATTACK
3,Brute-force,0.093447701659365,0,KNOWN_ATTACK
3,Brute-force,0.0982047487181189,0,KNOWN_ATTACK
3,Brute-force,0.12678802096341446,0,KNOWN_ATTACK
3,Brute-force,0.11786254093734971,0,KNOWN_ATTACK
3,Brute-force,0.12644498876435728,0,KNOWN_ATTACK
3,Brute-force,0.08524208058749316,0,KNOWN_ATTACK
3,Brute-force,0.11724349038191506,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
2,Scan,0.12509190444122886,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
2,Scan,0.11499951619415527,0,KNOWN_ATTACK
2,Scan,0.12950916052148675,0,KNOWN_ATTACK
2,Scan,0.11499951619415527,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.11716000036037644,0,KNOWN_ATTACK
2,Scan,0.11906926564083664,0,KNOWN_ATTACK
2,Scan,0.12407063301626309,0,KNOWN_ATTACK
2,Scan,0.13301467967346725,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
2,Scan,0.09539095856275237,0,KNOWN_ATTACK
2,Scan,0.11499951619415527,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
2,Scan,0.13791725391119203,0,KNOWN_ATTACK
2,Scan,0.11499951619415527,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
1,Single failure,0.10422060967957658,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
2,Scan,0.12407063301626309,0,KNOWN_ATTACK
2,Scan,0.11432900097522303,0,KNOWN_ATTACK
1,Single failure,0.13260534604326757,0,KNOWN_ATTACK
3,Brute-force,0.06703641236813995,0,KNOWN_ATTACK
3,Brute-force,0.12839729843838865,0,KNOWN_ATTACK
3,Brute-force,0.06932818782827721,0,KNOWN_ATTACK
2,Scan,0.14413708169356365,0,KNOWN_ATTACK
3,Brute-force,0.10281933045186953,0,KNOWN_ATTACK
2,Scan,0.14104388032171178,0,KNOWN_ATTACK
3,Brute-force,0.10869663368813898,0,KNOWN_ATTACK
1,Single failure,0.3320002892968889,0,KNOWN_ATTACK
3,Brute-force,0.069617828213131,0,KNOWN_ATTACK
3,Brute-force,0.08020551390814323,0,KNOWN_ATTACK
3,Brute-force,0.07014376847188142,0,KNOWN_ATTACK
3,Brute-force,0.07700634332825429,0,KNOWN_ATTACK
3,Brute-force,0.06877351236302776,0,KNOWN_ATTACK
3,Brute-force,0.06856470106710422,0,KNOWN_ATTACK
3,Brute-force,0.07622540976821612,0,KNOWN_ATTACK
3,Brute-force,0.06988085025118973,0,KNOWN_ATTACK
3,Brute-force,0.07622540976821612,0,KNOWN_ATTACK
3,Brute-force,0.069617828213131,0,KNOWN_ATTACK
3,Brute-force,0.07093190063944999,0,KNOWN_ATTACK
3,Brute-force,0.08149870750840638,0,KNOWN_ATTACK
3,Brute-force,0.08098173637026607,0,KNOWN_ATTACK
3,Brute-force,0.0817570400473786,0,KNOWN_ATTACK
3,Brute-force,0.08020551390814323,0,KNOWN_ATTACK
